,Date :,5/27/2021 17:39,,,,,,,,,,,
210222_13,VF031721_113003,day2_trial7,Chamber1,,,Day2_Acclimation,17,178.2,39.6,99,0.45,0,36
210222_13,VF031721_113003,day2_trial7,Chamber1,,,Day2_CSTone,6,269.1,59.8,74.75,0.17,0,75
210222_13,VF031721_113003,day2_trial7,Chamber1,,,Day2_Exploration,3,89.667,19.93,19.93,0.24,0,27
,,,,,,,,,,,,,
210222_14,VF031721_113003,day2_trial7,Chamber 2,,,Day2_Acclimation,5,179.667,39.93,99.81,0.09,0,21
210222_14,VF031721_113003,day2_trial7,Chamber 2,,,Day2_CSTone,1,270,60,75,0.01,0,8
210222_14,VF031721_113003,day2_trial7,Chamber 2,,,Day2_Exploration,1,90,20,20,0.01,0,8
,,,,,,,,,,,,,
210222_15,VF031721_114035,day2_trial8,Chamber1,,,Day2_Acclimation,55,144.633,32.14,80.35,4.6,0,204
210222_15,VF031721_114035,day2_trial8,Chamber1,,,Day2_CSTone,65,213.333,47.41,59.26,53.15,0,35497
210222_15,VF031721_114035,day2_trial8,Chamber1,,,Day2_Exploration,39,45.3,10.07,10.07,156.83,0,35497
,,,,,,,,,,,,,
210222_16,VF031721_114035,day2_trial8,Chamber 2,,,Day2_Acclimation,16,178.933,39.76,99.41,0.35,0,35
210222_16,VF031721_114035,day2_trial8,Chamber 2,,,Day2_CSTone,8,268.067,59.57,74.46,0.14,0,39
210222_16,VF031721_114035,day2_trial8,Chamber 2,,,Day2_Exploration,1,90,20,20,0.02,0,13
,,,,,,,,,,,,,
210222_17,VF031721_115551,day2_trial9,Chamber1,,,Day2_Acclimation,11,178.867,39.75,99.37,0.37,0,32
210222_17,VF031721_115551,day2_trial9,Chamber1,,,Day2_CSTone,3,269.933,59.99,74.98,0.04,0,19
210222_17,VF031721_115551,day2_trial9,Chamber1,,,Day2_Exploration,2,89.967,19.99,19.99,0.05,0,19
